0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
68.2803478261,37.697113043499996,29.107478260900002,36.7644521739,61.440695652200006,37.697113043499996,74.1871304348,38.008,36.569043478299996,37.075339130399996,22.5787826087,37.386226087,58.0208695652,29.9248,82.8925217391,29.6139130435,38.4347826087,31.479304347800003,14.8069565217,30.2356869565,49.2055652174,60.3499130435,63.9276521739,81.2222608696,34.3930434783,80.9113043478,48.0723478261,77.4914782609,48.6942608696,90.859826087
63.7382730354,34.4076823742,26.854205893499998,39.145823178600004,56.297606448900005,36.6626448187,72.4678274369,34.2977130473,35.574891800799996,39.8848643571,18.2813282215,41.008206948899996,52.9346697259,30.4668518292,78.66875981140001,27.0527714045,37.2959787465,32.9631686996,11.8922835407,36.1569858711,48.9426880814,61.9455621302,68.4482048061,72.2113058812,33.069644728600004,77.0093660188,51.1710179929,77.8653785774,51.500253592600004,79.1823209757
65.94361904760001,36.3824761905,29.1695238095,35.3607619048,60.1546666667,37.7447619048,72.41295238100001,37.0636190476,34.9577142857,36.3824761905,23.04,35.3607619048,57.0902857143,31.6152380952,78.65371428569999,28.270476190500002,37.3417142857,31.955809523800003,16.5706666667,28.2102857143,45.85371428569999,67.3683809524,58.111999999999995,78.9455238095,30.871619047600003,78.9455238095,44.512,75.5443809524,44.147047619,87.67847619049999
64.5712340426,35.5754893617,30.7962553191,38.922485106399996,58.7901276596,35.5754893617,70.3523404255,35.5754893617,36.8817021277,38.0096680851,24.7108085106,40.4439148936,55.7474042553,27.968544680900003,74.6124255319,27.055659574499998,37.4903829787,30.7069957447,20.1259574468,31.908834042600002,48.748936170200004,47.4423148936,61.2241702128,66.9160851064,37.186042553200004,69.045787234,48.748936170200004,59.6132765957,50.26995744680001,72.6971914894
65.1301734104,36.037179190799996,30.6589595376,36.037179190799996,58.4340346821,37.2774104046,71.3302196532,36.533271676300004,37.6025895954,37.0293641618,23.9628208092,37.2774104046,57.194358381499995,26.365595375700003,77.2816647399,30.085179190799998,37.8506358382,26.1175491329,18.010820809200002,30.085179190799998,48.440046242799994,53.1767861272,63.146358381499994,71.5005780347,33.634959537600004,71.7486242775,48.7624508671,64.55694797689999,48.514404624300006,80.92467052020001
69.0530232558,35.2394418605,29.4757209302,33.2439069767,62.4014883721,36.569748837199995,75.1330232558,35.5310139535,34.464744186,34.5742883721,21.4935813953,33.5764837209,59.075720930200006,28.920334883699997,82.68874418600001,26.5922976744,35.4619534884,27.257451162800002,13.8440930233,25.5944930233,45.7719069767,66.8347534884,63.399441860500005,79.1404651163,33.4667906977,79.8057674419,46.1045581395,73.81879069770001,45.7719069767,91.44558139530001
65.0539241983,37.4931078717,29.8485830906,39.1203381924,58.1137492714,38.3405714286,72.4393935857,38.5978192419,36.8233586006,40.0179475219,21.1939241983,39.1168279883,55.1237609331,32.658454810500004,77.86895043770001,33.307434402300004,39.0383381923,34.4817784257,15.922303207,34.7599125364,44.074635568299996,60.924781341400006,63.6428571429,76.58571428569999,33.4460641397,76.64868804689999,46.172011661999996,77.96064139970001,46.9591836737,78.9227405246
66.2352315091,32.1952443589,35.281684376,43.9052540771,58.410936076599995,36.3452929498,74.6939292737,30.9000062637,40.700537631399996,43.1122511616,27.4341275246,48.1716097622,50.085519922299994,28.4724003887,76.4948493686,19.0780369291,36.1910592806,35.041885325500004,20.0629737611,37.9324586978,45.9464108274,57.896355685100005,73.2147716229,68.3595724006,43.8036929057,78.592808552,56.2351797863,72.377065112,57.700680272,76.0155490766
67.1476363636,38.4727854545,28.1454545455,38.082763636399996,61.297745454499996,38.8628072727,74.16872727270001,39.6429381818,34.385454545500004,39.2528290909,21.9045818182,39.2528290909,55.8370909091,31.8423272727,79.6293818182,30.672261818200003,37.5054545455,30.672261818200003,15.274472727300001,30.28224,48.816872727299994,55.2436363636,63.2474181818,77.4754909091,33.9953454545,77.4754909091,47.6465454545,71.6256,47.6465454545,86.8363636364
65.9435294118,38.8228517647,30.403764705900002,37.5536188235,58.8355764706,39.584414117600005,71.52790588239999,39.8382494118,37.5117176471,38.8228517647,24.819388235300003,38.5690164706,55.027764705900005,32.4765741176,79.3976470588,35.7766588235,39.2888470588,30.953449411799998,16.4419764706,35.2689317647,46.142682352899996,56.8461176471,64.1664,78.1699764706,32.9426823529,78.4240941176,47.1580235294,72.3314823529,47.9198117647,87.30861176469999
65.9583529412,35.9526352941,30.9416470588,37.2144705882,59.649176470600004,37.2144705882,70.6905882353,36.2680941176,36.6204705882,38.4763764706,23.6858823529,37.5299294118,57.441176470600006,33.4288941176,75.73764705880001,29.6433176471,39.144,33.1134352941,18.9543529412,33.7444235294,48.6077647059,60.874588235299996,63.1192941176,73.8084705882,35.0428235294,74.124,49.238823529399994,72.8618823529,49.238823529399994,81.0642352941
65.11979617829999,36.5197452229,30.141554140100002,38.7057324841,58.8345477707,38.1596942675,71.6783694268,37.3397197452,37.2467770701,39.5257070064,23.0363312102,40.3456815287,57.4685350318,28.0485707006,77.1436433121,29.1416254777,37.792815286599996,30.2346802548,17.2977324841,32.9673783439,50.0899872611,55.6488152866,65.6664458599,71.4979872611,35.8801528662,73.957910828,50.36331210189999,68.2193121019,51.1832866242,78.3298853503
65.7465263158,37.5886315789,29.6168421053,36.4596210526,59.7246315789,37.964968421100004,73.2732631579,39.0940631579,36.015157894699996,37.5886315789,22.4665263158,36.4596210526,54.4555789474,30.438147368400003,80.0471578947,33.4488421053,42.7890526316,28.180042105300004,16.4454736842,28.5563789474,47.3052631579,56.4058947368,59.7246315789,79.3625263158,30.7461052632,78.6096842105,45.423157894700005,75.2227368421,45.0475789474,85.008
67.0333757962,35.7392101911,29.378751592399997,37.0547770701,59.3050700637,37.8768917197,76.57039490449999,35.0815796178,36.9425732484,38.370343949,19.842038216600002,37.3837452229,52.5636687898,33.7663184713,82.98313375800001,27.1890955414,41.2179363057,34.588433121,13.264815286600001,30.3130700637,46.973044586,65.1723821656,64.5670318471,79.642089172,35.4628280255,80.957656051,49.603872611499995,81.1221401274,50.5904713376,88.0280254777
64.6489180328,37.3347934426,29.482229508200003,36.983134426199996,58.670163934399994,38.3897704918,71.47042622949999,37.9110295082,36.867147541,38.0381114754,23.5034754098,37.686452459,53.043934426199996,30.653193442600003,78.0118032787,31.708170491799997,42.141639344299996,29.9498754098,17.1737704918,29.5982163934,48.120393442600005,59.1383606557,58.670163934399994,77.7765245902,34.4049836066,77.7765245902,48.120393442600005,72.5012459016,47.0651803279,85.5131803279
70.4848695652,36.6644869565,27.115304347800002,35.4986608696,61.8573913043,36.8976521739,76.780173913,38.763026087,33.643826087,36.6644869565,18.7210434783,37.1308173913,54.729913043500005,29.6042608696,83.77513043479999,31.3015826087,36.9083478261,28.2703826087,12.6589565217,29.669426086999998,44.6029565217,54.1523478261,61.624173913,80.9666086957,30.146608695700003,80.500173913,44.3697391304,75.1372173913,44.3697391304,90.99286956520001
65.5895172414,36.3254068966,29.7136551724,36.695255172399996,58.932413793100004,36.3254068966,71.5075862069,37.0651034483,36.3715862069,37.4350344828,24.166344827600003,39.2842758621,55.7975172414,27.345020689699997,79.6750344828,29.211393103400003,36.7415172414,29.6680551724,17.1384827586,31.1474482759,46.7271724138,44.4620689655,64.8504827586,71.4612413793,33.412137931,72.5710344828,47.3048275862,64.6551724138,48.2068965517,75.8995862069
71.8695849057,32.2905962264,27.347320754699997,30.4018113208,63.7747924528,33.1001358491,79.4246037736,34.1794415094,35.711999999999996,32.0207698113,19.5224150943,30.6716377358,57.2987169811,26.354354717,88.0591698113,27.1638339623,37.870490566,25.2749886792,13.0463396226,23.1163773585,44.886339622600005,54.4167849057,64.3139622642,78.1621132075,29.7756981132,76.8126792453,45.4261132075,75.1939622642,45.696000000000005,87.6057358491
64.3700131767,39.8767308372,33.242873212,33.128716053299996,59.2398521613,39.271605335100006,71.01655150260001,41.2061063796,40.5905833202,35.1650329423,28.7290374418,33.2984091275,59.7944399803,25.2398904674,78.2511431788,34.5262876426,43.213112646800006,23.2339126432,25.436734693800002,21.4413367152,41.039519866199996,53.6197335383,54.9489313837,76.2826932351,28.7940864537,71.2273822911,41.4285071509,73.5079543627,41.2328458946,74.326852001
64.8458823529,38.8891764706,27.936,40.781647058800004,58.22117647060001,39.2047058824,70.2084705882,38.8891764706,34.2458823529,40.4661176471,21.942494117600003,42.6748235294,56.328,31.002352941199998,77.46423529409999,29.7402352941,36.1383529412,33.5258823529,15.002258823499998,34.788000000000004,45.9176470588,51.0727058824,60.1136470588,76.1138823529,35.507294117600004,77.69082352939999,47.1797647059,67.2804705882,48.7567058824,84.3155294118
63.6066374212,39.9961853899,29.8162120921,33.742361243699996,57.3033759297,39.5759679571,68.5009345794,42.6410833494,36.1936296013,36.5108525652,19.9287430861,34.854701507,59.268510394799996,31.8822811366,75.89135990850001,35.0719053977,47.399427808599995,27.527217242,14.0003814608,28.569979019699996,54.7376692733,63.3841693687,54.109174137,91.0132366964,24.1245088688,88.1705893575,46.06553499899999,88.8865153539,45.64440206,91.41331298870001
66.8552074933,32.7107747657,32.1312077416,39.7164940141,58.409577569700005,36.0890267354,73.409570126,32.039554866399996,38.6384963713,40.4918305316,22.1902859625,42.0425035667,52.850418708599996,28.9861422988,77.1316915824,22.127808448499998,40.4153588487,32.9002419204,14.506097636600002,35.3595434527,55.6632252693,59.13932251479999,70.98055775590001,75.7866899336,40.9985963392,81.5801766898,56.69707658229999,78.670084264,57.2310384951,79.52442332470001
66.5434719072,39.5851448727,33.411438649699996,35.0093222475,59.7626606199,39.7762660618,75.7097505667,41.2174351222,41.282438901300004,37.492567397100004,24.620307382100002,34.5437137817,58.456974888699996,31.667933148400003,78.1010720865,32.038621511100004,42.1524704233,27.9616919739,21.8780100219,25.1519162118,49.293446123100004,58.9252487621,61.554379776800005,75.01469723689999,32.0752498528,72.8512639625,47.38596119939999,74.0695590831,47.08759553189999,75.5038212816
69.9163894634,40.3578171358,35.7586981931,34.9175582125,58.27066798520001,40.2512415715,75.0699199858,41.5243513442,41.0205879707,37.3478378136,22.246343612199997,34.4399748269,60.7276094578,31.735179357899998,81.3827564507,33.4842039017,42.2656837186,29.5974826936,16.6966106267,25.988384428499998,48.085487353400005,59.6614728118,58.6382983008,78.61197734439999,27.9783511642,75.4466960352,43.469089993599994,76.821266205,43.32989301439999,77.9660163624
65.8618181818,37.3349090909,32.3847272727,37.6599272727,59.3614545455,38.6349818182,71.3876363636,37.6599272727,37.5847272727,38.3099636364,26.2087272727,37.9849454545,57.736000000000004,32.7845818182,78.5374545455,32.1344727273,40.5098181818,34.0846545455,17.758545454500002,32.4595636364,47.66036363640001,65.28727272729999,63.912,74.71272727270001,33.3592727273,75.688,47.985454545500005,71.7876363636,47.985454545500005,82.8385454545
64.71858227850001,35.861225316500004,31.5906835443,39.1193924051,59.2878987342,37.761964557,71.2356455696,36.1327594937,37.564556962,39.1193924051,24.8020253165,40.2057721519,56.8435443038,27.715078481,76.39473417720001,28.8012151899,37.836151898699995,29.6158177215,17.7423797468,35.318156961999996,51.141265822799994,54.3256708861,66.0759493671,68.9887594937,36.4781772152,71.7041012658,51.4128607595,66.5450126582,51.6844556962,76.0490126582
63.20032,36.78432,29.83424,36.94144,54.386559999999996,39.3024,72.32864000000001,38.0432,38.33312,38.0432,20.39104,39.14496,51.5536,33.79392,79.8832,32.8496,41.79552,32.8496,11.89216,34.26592,46.832,58.34624,62.88544,75.344,32.03776,76.76064000000001,47.61888,73.92768000000001,47.77632,80.38048
71.007142857,35.6014285713,32.247142857,37.5557142858,60.72,39.3471428571,80.6157142857,36.8228571429,39.4128571428,40.4057142858,21.590857143,38.8059142857,56.7161255754,29.517606730500002,82.7908194531,24.9241373427,37.8018398613,31.577912853,14.3995770734,29.2964899644,45.7293587334,64.9756797192,67.32692167319999,83.7182653776,33.4136563671,80.4090817044,48.340186979399995,84.7274490513,48.1524318774,85.8070408878
63.7521911263,31.3703754266,27.731221843,38.7633583618,55.5728600683,33.572477815700005,73.03273720140001,29.9546211604,35.2814744027,37.3476040956,19.7091604096,40.6509215017,50.381979522200005,26.6513037543,78.2236177474,22.247098976100002,36.0681501706,29.7973515358,12.001638225299999,34.9882320819,47.550798634799996,55.436559726999995,66.1115631399,70.5370648464,38.2702525597,75.0988668942,50.2247098976,70.0652559727,51.4831945392,77.4582389078
66.1299448737,33.7665956581,28.0054924792,37.0407584357,57.87152256270001,34.9924852425,75.4243070167,33.030403122399996,36.5378596636,37.0682078216,20.4953404341,37.0907163182,53.058752743999996,28.4573379951,78.2330921215,22.9966013496,35.8522806731,31.0331571672,13.3732784779,29.76791479,46.9454752419,63.074136108599994,68.56728721260001,78.1889041212,32.899997189400004,79.8202562635,48.8180393066,80.8336719884,48.8674742197,82.4650241311
68.7028753994,37.0069265176,29.8477188498,35.3298402556,61.435092651800005,37.2866453674,75.69124600640001,38.404600639,36.2769584665,36.1683833866,21.7413929712,36.4477955272,57.801201278,29.180012779600002,83.2384408946,33.0936230032,43.824460063900005,28.6208817891,16.4304153355,30.0185559105,48.0174824281,54.89697124600001,60.8759616613,76.4212140575,29.288894568699998,75.0235399361,46.899220447299996,71.389341853,46.6198083067,78.65743130989999
64.1628284757,39.7913043477,28.2044911609,34.492881032,58.975250836,40.0795031056,71.174482561,41.0598222646,34.256665074000004,35.3796464406,21.876533205799998,34.8968026756,55.665501603900005,29.21256433,77.5292881031,33.7797228859,38.523046344899996,26.3573304212,16.8007229542,25.315697768000003,46.2302641458,58.3075557984,56.9673386736,84.5607262302,27.8175250836,79.68816435720001,42.9095995431,81.5239522216,42.9686764662,82.9828953655
65.4555616438,35.602389041100004,31.3683287671,36.777797260300005,59.5785205479,36.4839452055,71.0393424658,35.602389041100004,37.245369863,37.6593534247,25.197369863000002,36.777797260300005,59.5785205479,29.431364383600002,75.4467945205,27.962104109600002,38.4210410959,30.9006246575,20.789260274,32.663802739699996,49.5872876712,56.7603287671,62.8109589041,72.0407671233,35.4825205479,72.3346849315,50.1751232877,70.5711780822,49.8812054795,80.8563287671
66.5747368421,37.308,30.4452631579,37.308,59.0362105263,38.276842105300005,73.9130526316,38.4366315789,38.0538947368,38.3513684211,23.671578947399997,38.7189473684,57.8242105263,27.1465263158,79.2757894737,30.533684210500002,38.9134736842,27.711157894699998,18.8728421053,29.969052631599997,50.1082105263,54.5450526316,64.03389473680001,74.2837894737,35.244,74.8477894737,49.0743157895,68.3557894737,49.638947368400004,83.88
65.4835862069,34.6007172414,28.867862069,35.710262069,59.9354482759,34.6007172414,71.4016551724,35.3404137931,35.524965517199995,35.710262069,23.6896551724,37.190068965500004,56.976827586199995,25.354344827600002,80.0457931034,28.443062069,38.114482758600005,28.683062069,16.3754482759,29.3792275862,45.8813793103,42.7373793103,61.4151724138,70.8463448276,34.046068965500005,71.5862068966,47.730206896599995,59.0110344828,48.470068965500005,76.7644137931
75.8611276116,35.8284440962,29.6458634236,38.3226012112,65.8478203706,37.9924921808,85.8377560715,36.3786258122,39.4390979776,38.5793526786,20.9896710838,38.3592799917,55.248979591899996,31.1067374893,85.4982387478,24.764886776500003,38.4590438913,34.8023483369,13.7303885938,29.8748672075,44.806262231000005,75.9927313394,84.7671231511,82.6424376263,37.1294379399,83.2462956079,57.2915849905,90.92871103959999,58.9689682731,94.7195972574
66.4793846154,34.9353846154,27.7015384615,36.3101538462,60.4289230769,35.4849230769,72.5298461538,35.76,34.0270769231,36.8603076923,21.6510769231,37.9606153846,60.1538461538,23.9342769231,77.48,26.9595076923,36.5021538462,23.9342769231,14.500923076900001,29.9846153846,48.603076923100005,55.0116923077,63.4541538462,76.4633846154,35.6769230769,74.81292307689999,48.8781538462,68.7624615385,49.428307692299995,83.8886153846
66.3767787611,34.8839362832,31.826123893800002,34.8839362832,59.921840708000005,36.4026053097,71.6916106195,36.0229380531,36.7620530973,35.6432707965,26.1306902655,34.8839362832,58.7834336283,29.1887575221,75.473840708,30.9250831858,39.799221238899996,28.4294230088,21.5753628319,29.1887575221,48.4850973451,53.819469026499995,56.504920354,70.95334513270001,36.0025486726,70.5735929204,46.63306194689999,65.6376637168,47.0128141593,78.1669380531
67.6101739219,37.6428671962,26.014195234499997,37.5859254048,58.6987835529,39.1802955665,75.4396702525,38.696290338699995,35.010998290799996,38.781703026,17.956931737999998,38.7247612346,54.8880265405,36.9006936766,79.6702523373,39.1503769981,39.7830099528,36.2936362721,11.4655675077,36.186508495,47.3710344828,63.9984236453,63.5311149092,85.1163969037,31.2819543582,85.874012265,47.419161556000006,86.5558660904,47.5201769379,87.3639891424
66.80571428569999,39.0409714286,30.0317142857,37.1256857143,62.209714285699995,40.1902285714,73.3182857143,40.1902285714,36.1611428571,38.2748571429,23.9031428571,37.5087428571,59.144571428599995,31.379742857100002,82.8951428571,33.295028571399996,38.8997142857,29.8714285714,16.242,29.8475142857,50.3785714286,51.815571428599995,63.3582857143,78.4962857143,33.0968571429,78.4962857143,48.3754285714,72.07542857140001,48.036,85.39200000000001
66.74742857140001,36.0162612245,30.556734693899998,34.5569959184,60.6177959184,36.600163265300004,72.2925714286,36.8920816327,36.6857142857,35.432555101999995,23.041959183699998,34.855444898,58.5750204082,27.5523918367,78.4215510204,29.5954285714,42.5227755102,26.968685714299998,18.2987755102,26.384979591799997,49.2355918367,48.858122449,63.2450612245,70.16359183670001,32.5995102041,69.28783673470001,49.5275102041,66.0773877551,48.651755101999996,75.1255510204
66.22800000000001,38.4744,29.7608,37.4016,60.1504,39.5464,72.664,40.2616,36.196,38.832,23.6824,38.1168,55.1448,30.9664,80.172,35.2568,42.2736,29.535999999999998,14.3872,32.396,48.7096,58.1384,61.58,81.3776,31.1904,79.5896,48.7096,73.8696,46.9216,93.5336
63.0935172414,37.8091034483,29.001268965500003,39.3176275862,55.2493241379,39.3176275862,70.032662069,38.4125793103,37.448937930999996,39.6195310345,21.1567448276,41.4296275862,52.2322758621,31.775006896599997,79.9888551724,33.2835310345,41.3710344828,32.0769103448,13.6144551724,35.9990068966,47.1032275862,58.324965517200006,61.5849931034,75.8237793103,36.2419862069,78.2373517241,48.3101793103,71.5997793103,48.611751724099996,82.1594482759
69.4417534247,37.8516164384,28.6934794521,35.6966575342,62.5849863014,38.2435068493,76.2985205479,39.811068493200004,35.3543013699,37.2642191781,21.053369863,36.4804383562,57.381698630100004,30.6415342466,83.938630137,32.1705205479,39.9802739726,29.5859726027,13.8047123288,29.2322191781,48.1538630137,57.338301369899995,64.1525479452,80.55890410960001,30.2610410959,78.7958356164,45.9331506849,77.2287123288,46.1290958904,88.19945205479999
66.88799150439999,34.3155902563,29.793232289099997,35.010341599499995,60.9577925397,35.3577172711,73.8861225341,35.3329047231,36.1452445694,35.754718038600004,23.0695281916,36.1656136815,56.3747072596,28.1578336252,83.11022769739999,34.5470647275,38.2305315569,27.134316021500002,14.379469820799999,33.368468699,45.3951524078,61.229957867399996,64.72847499630001,79.7350599252,35.8991596639,81.5605455293,50.41666786060001,81.0783501862,50.6366166139,81.7386416864
65.5306577474,37.6373369136,27.2684015573,38.128960717300004,56.4893082129,39.6100348018,74.27862047,38.3510988574,35.3063425415,39.8289801833,18.1738664296,39.69213932,56.248004718800004,27.55247564,80.498289489,28.3840037749,33.182493807,27.8032322758,12.7530022413,28.8964492156,44.322963388299996,59.5614486259,63.3790506667,76.4099755222,29.821518520799998,77.2313981949,45.549346762,79.6715067241,45.42854931,80.37213194520001
66.22229787229999,35.0391829787,32.4473191489,39.2990638298,59.826382978699996,36.0584851064,72.91642553189999,34.7349106383,38.837106383000005,38.3862468085,26.057531914899997,40.820493617,61.2997446809,26.0796595745,76.8714893617,25.302331914899998,40.054468085100005,29.8664851064,22.101787234,32.3007319149,49.7913191489,45.080374468100004,65.9179574468,68.5099574468,40.054468085100005,71.2483404255,51.312340425500004,61.8158297872,53.1036595745,75.264
66.562683871,35.9498322581,30.302554838699997,35.1192774194,59.3664,36.5035354839,72.0990967742,35.9498322581,36.1158193548,35.396067096799996,24.2136774194,35.1192774194,57.9821419355,31.7977393548,79.5722322581,29.0298425806,36.9457548387,31.7977393548,16.4630709677,28.7530529032,46.5922064516,59.2926967742,58.8126967742,79.9599483871,38.3300129032,78.8525419355,48.2941935484,74.9778580645,48.0179612903,86.3262967742
66.8715052937,33.0078256869,29.408378088200003,33.1831210683,59.7344790547,34.0595979746,72.9818014426,34.6355685134,36.8459106955,36.1130581555,21.8205922971,34.961117078600005,54.325397038199995,29.8786476718,76.51180182569999,31.3556462905,37.6384551945,28.7787550829,14.6349873405,32.4241133767,47.162584431899994,59.0860336616,63.6661040358,71.2929261928,30.2568666565,71.2929261928,47.0498695716,74.6294307198,46.475372103699996,78.3194721499
65.7368759124,40.214189781,27.8442043796,37.709080291999996,60.1002043796,40.5274160584,73.25290510949999,41.7803211679,34.1073284672,38.9619854015,21.2678540146,38.0223065693,58.8472992701,29.8798248175,81.3953868613,34.5775182482,39.1182481752,28.627620438,15.004729927,29.566598540100003,46.3539854015,63.966131386899995,58.8472992701,85.9361167883,33.168350365,85.6228905109,46.83748905109999,82.1045255474,46.3210510949,93.13891970799999
66.37706024100001,37.641253012,30.1937349398,35.5737831325,60.4325783133,37.382746988,73.6140722892,40.2257349398,37.4301686747,36.0907951807,24.249253011999997,37.1242409639,56.039132530100005,27.0447614458,80.592,30.9215421687,40.0152289157,24.9771180723,18.8217831325,27.303209638600002,44.4086746988,60.9021686747,61.983614457799995,73.049060241,33.812240963899995,69.172626506,47.251662650600004,68.1386024096,46.4761445783,76.92607228920001
69.0489430398,34.2143649101,26.0884313128,34.7933475479,60.0747121536,36.0671093511,77.4731404204,34.1275175146,33.702053000300005,36.1829058787,17.3735846483,35.7886187024,52.966288594,33.2873574614,85.94607537440001,27.682240190799998,37.4889325173,33.07038518,9.029401600389999,30.2135834742,48.296655176899996,62.706304807200006,63.994541577700005,79.82396588479999,36.2002558636,79.3313432835,49.5529211087,80.16102345430001,49.6566311301,80.9647761193
60.2448979591,38.4891867195,26.3612549498,35.0679256776,55.604264392299996,40.1103381054,71.3201340238,39.7392628694,38.971672251,39.585744745700005,20.7030155346,35.4407554067,55.8062399374,34.780731909000004,80.3573038598,32.833105609099995,44.998285540299996,33.2171445978,15.427283408,26.606187720300003,48.5242591707,62.316452536999996,54.291304841599995,75.90615559449999,29.0733943938,74.8768531274,45.4870926663,76.57887811020001,45.4870926663,78.01254940390001
64.34728057550001,35.3576978417,28.684316546799998,35.6729784173,58.035107913699996,36.9354820144,72.3953956835,36.9354820144,35.7852086331,36.6198561151,21.2674532374,37.093294964,56.6151366906,29.203338129499997,81.2322302158,29.045525179899997,37.8367769784,28.414273381300003,12.904057554000001,30.1502158273,48.0939280576,55.7138417266,61.033553956800006,74.6500143885,31.2089784173,74.8078273381,46.4197985612,71.1584460432,46.2274532374,79.68621582729999
66.0481725066,42.5444004621,31.270715441,36.986676935,60.2738544475,42.7995379283,73.5887624184,44.606447439200004,37.9231420869,39.42703119,24.4750096266,36.075471698,61.202433577200004,39.5737851365,79.9061070466,41.689703504099995,43.1779437812,35.0284790143,23.3771274548,31.710927994000002,50.1513888018,70.0221278009,52.8645954917,83.7179961252,27.783840774899996,81.3568717509,42.1322119723,83.9326437957,41.7524507093,84.7417003993
